Channel #,Time(s),SPR pixel position,SPR angle,Refractive Index
1,186.655,72.4872256,68.8254203990819,1.33043925780253
1,188.418,72.498944,68.8246990302006,1.33043328639061
1,190.165,72.5525376,68.8213999908858,1.33040597465722
1,193.55,72.595712,68.818742453699,1.33038397055945
1,195.297,72.6545536,68.8151207340987,1.33035397859828
1,198.792,72.7263808,68.8107000424496,1.33031736313153
1,200.539,72.7657472,68.8082773278654,1.33029729308658
1,202.286,72.790848,68.8067326078444,1.33028449522354
1,203.924,72.8343808,68.8040536643964,1.33026229816095
1,205.671,72.8556736,68.8027433808188,1.33025144042993
1,207.419,72.8770688,68.801426824697,1.33024053002937
1,209.166,72.9130688,68.799211625639,1.33022217094146
1,210.913,72.9574464,68.7964810375842,1.33019953771972
1,212.66,72.9711232,68.7956395185293,1.3301925619587
1,214.298,73.0099776,68.793248912684,1.33017274351712
1,216.046,73.0095744,68.7932737199977,1.3301729491848
1,217.793,73.0745984,68.78927318091,1.33013977910444
1,219.54,73.094144,68.7880707087651,1.33012980767144
1,221.287,73.1373696,68.7854114960405,1.33010775424295
1,223.034,73.157664,68.7841630374824,1.33009739952836
1,224.672,73.2141952,68.7806855223983,1.33006855372955
1,228.167,73.2264832,68.7799296531008,1.330062283194
1,229.914,73.2762368,68.7768692671113,1.33003689252507
1,231.661,73.2918976,68.7759059903586,1.33002889986763
1,233.408,73.3014912,68.7753159073327,1.33002400355062
1,235.046,73.3191808,68.774227870856,1.33001497501213
1,236.794,73.3546304,68.7720475271805,1.3299968810691
1,238.541,73.384064,68.7702372605038,1.32998185682407
1,240.288,73.3879168,68.7700003042203,1.32997989011648
1,242.035,73.4171776,68.7682007265767,1.32996495311226
1,243.783,73.4289408,68.7674772895335,1.32995894801413
1,245.53,73.4391296,68.7668506851732,1.32995374653414
1,247.168,73.4785088,68.7644289523373,1.32993364210673
1,248.931,73.4985856,68.7631943116115,1.32992339162184
1,250.678,73.5465344,68.7602457601984,1.32989890908744
1,252.425,73.5393344,68.7606885059341,1.32990258553458
1,255.81,73.6198912,68.7557350561423,1.32986144887752
1,257.557,73.6052928,68.7566326836099,1.32986890408759
1,261.052,73.6164032,68.7559495253152,1.32986323017228
1,262.799,73.6527872,68.7537123937808,1.32984464854949
1,264.546,73.6491264,68.7539374804599,1.32984651821109
1,266.184,73.6590144,68.7533295122625,1.32984146813303
1,267.931,73.657664,68.75341254186,1.32984215782579
1,269.679,73.6779392,68.7521659294766,1.32983180243797
1,271.426,73.6998144,68.750820970812,1.32982062940605
1,273.173,73.6963264,68.75103542241,1.32982241097749
1,274.92,73.7366272,68.7485576678669,1.32980182573605
1,276.558,73.7423232,68.7482074773733,1.32979891614679
1,278.306,73.7609792,68.7470605194592,1.32978938619921
1,280.053,73.7636736,68.7468948714331,1.32978800980431
1,281.8,73.7716736,68.746403045074,1.32978392307865
1,283.547,73.7787072,68.7459706346722,1.32978032997697
1,285.294,73.8046976,68.7443728285686,1.32976705240282
1,286.932,73.803232,68.7444629278044,1.32976780114375
1,290.427,73.83136,68.7427337543209,1.32975343083104
1,292.174,73.8347456,68.7425256273603,1.32975170110906
1,293.921,73.846496,68.7418032868426,1.32974569767569
1,295.668,73.8629632,68.7407910018425,1.3297372841368
1,297.416,73.8799104,68.7397492277455,1.32972862507188
1,299.054,73.8936896,68.7389022095088,1.32972158446648
1,300.801,73.9192192,68.7373329165967,1.32970853939117
1,302.548,73.9691648,68.7342629020851,1.32968301639549
1,304.295,73.9558784,68.7350795640929,1.32968980619883
1,306.043,73.9442752,68.7357927756146,1.32969573568628
1,307.79,73.9462144,68.735673578614,1.32969474472222
1,309.537,73.9578752,68.7349568280517,1.32968878577715
1,311.191,73.9983296,68.7324702971959,1.32966811157406
1,312.938,74.0168064,68.7313346544771,1.32965866847332
1,314.685,74.0203648,68.7311159464008,1.32965684981161
1,316.432,74.0470208,68.729477628016,1.32964322580402
1,318.07,73.9767744,68.7337951753406,1.32967912755157
1,319.817,73.8841152,68.7394907541209,1.32972647661172
1,321.565,73.9196096,68.737308919205,1.32970833990016
1,323.312,73.9837248,68.7333679697462,1.32967557553794
1,325.059,73.9795072,68.7336272037169,1.32967773095524
1,326.806,73.9812288,68.7335213857694,1.32967685112846
1,328.444,74.0236992,68.7309110066438,1.3296551456226
1,330.191,74.0516032,68.7291959912405,1.32964088364668
1,331.939,74.0923264,68.7266931795619,1.32962006827984
1,333.686,74.2665856,68.7159845448993,1.32953097836947
1,335.433,74.9299776,68.6752350741806,1.32919154385524
1,337.18,75.886816,68.6165092536844,1.32870119374738
1,338.818,76.7704576,68.5623271411641,1.32824754768933
1,342.313,77.7694912,68.5011288436926,1.32773372805117
1,344.06,78.1746816,68.4763258293509,1.3275250495225
1,345.807,78.4703168,68.4582355739638,1.32737269058612
1,347.554,78.731392,68.4422646659232,1.32723807041053
1,349.192,78.9046272,68.4316696179343,1.32714870650096
1,350.94,79.1321344,68.4177581736075,1.32703130097053
1,352.687,79.2938368,68.4078724970592,1.32694782290292
1,354.434,79.4264192,68.3997683016579,1.32687935853009
1,356.181,79.5217664,68.3939408199218,1.32683011129903
1,357.928,79.6831616,68.3840778869727,1.32674672943463
1,359.676,79.8213568,68.3756340214804,1.32667531287859
1,361.314,79.932448,68.3688471105571,1.32661788939299
1,363.061,80.0135296,68.3638940716778,1.3265759702574
1,364.808,80.097216,68.3587823478003,1.32653269759929
1,366.555,80.1318144,68.3566691409749,1.32651480538874
1,368.303,80.2383296,68.3501638616838,1.32645971467791
1,370.05,80.2776384,68.3477633078049,1.32643938093475
1,371.703,80.3321472,68.3444346644802,1.32641118196419
1,373.451,80.3395008,68.3439856226757,1.32640737750959
1,375.198,80.3867968,68.3410976110822,1.32638290719344
1,376.945,80.3859328,68.3411503678102,1.32638335423536
1,378.692,80.3944,68.3406333539051,1.32637897319259
1,380.33,80.4129664,68.33949969071,1.32636936643929
1,382.077,80.42816,68.3385719866356,1.32636150460863
1,383.825,80.4221504,68.3389389242918,1.32636461426491
1,385.572,80.4244288,68.3387998081499,1.32636343531531
1,387.319,80.4240448,68.3388232546677,1.32636363401504
1,389.066,80.4398528,68.3378580473694,1.32635545408841
1,390.704,80.451232,68.3371632641753,1.32634956571241
1,392.451,80.463584,68.3364090936826,1.32634317379772
1,395.93,80.4717056,68.3359132220561,1.3263389709485
1,397.678,80.4643456,68.3363625933298,1.32634277967989
1,399.425,80.4851712,68.3350910768437,1.32633200248686
1,401.172,80.4957184,68.3344471231779,1.3263265441745
1,402.919,80.4734272,68.3358081087466,1.32633808002879
1,404.557,80.4891328,68.3348492026481,1.32632995232059
1,406.304,80.4848,68.3351137403893,1.32633219458565
1,408.052,80.5098496,68.3335843612981,1.32631923092275
1,409.799,80.4860032,68.335040279273,1.32633157192012
1,411.546,80.496576,68.334394763176,1.32632610035056
1,414.931,80.5137472,68.3333464006577,1.32631721378176
1,416.678,80.4985152,68.3342763672233,1.32632509677582
1,418.426,80.5148608,68.3332784120792,1.32631663745299
1,420.173,80.517248,68.3331326667117,1.32631540198545
1,421.92,80.5170048,68.3331475147488,1.32631552785103
1,423.667,80.5204288,68.3329384703594,1.32631375579069
1,425.414,80.5171712,68.3331373555651,1.32631544173248
1,427.052,80.53392,68.332114803585,1.32630677342847
1,430.547,80.5313344,68.3322726591368,1.32630811161814
1,432.31,80.5254912,68.3326293986071,1.32631113576987
1,433.948,80.539232,68.3317904977094,1.32630402415659
1,437.442,80.5521024,68.3310047471152,1.3262973628528
1,439.189,80.5510336,68.3310699980101,1.32629791603545
1,440.937,80.5411072,68.3316760142529,1.3263030536238
1,442.684,80.54096,68.3316850010008,1.32630312980909
1,444.322,80.555808,68.3307785185222,1.32629544492332
1,446.069,80.5481024,68.3312489499358,1.32629943314135
1,447.816,80.5632704,68.3303229381797,1.3262915825231
1,449.563,80.5436032,68.3315236304738,1.32630176178293
1,451.311,80.5893248,68.3287323417149,1.32627809681423
1,453.058,80.5653504,68.3301959545762,1.32629050594373
1,454.805,80.5768768,68.3294922749965,1.32628453995988
1,456.443,80.5663424,68.3301353932613,1.32628999249667
1,458.19,80.5755072,68.3295758877895,1.32628524886214
1,459.937,80.5780864,68.3294184301514,1.32628391387175
1,461.685,80.5593472,68.3305624495345,1.32629361310575
1,463.432,80.5642624,68.3302623767348,1.32629106907809
1,465.179,80.5565504,68.3307331947632,1.32629506067328
1,466.817,80.5538496,68.3308980796397,1.32629645854578
1,468.564,80.5313088,68.3322742220652,1.32630812486751
1,470.312,80.5497536,68.3311481428892,1.32629857852816
1,472.059,80.541312,68.3316635109536,1.32630294762683
1,473.806,80.5576768,68.3306644277468,1.32629447767219
1,475.553,80.5538176,68.3309000332547,1.3262964751082
1,477.191,80.555104,68.3308214979811,1.32629580929784
1,478.938,80.5441664,68.3314892464958,1.32630147028978
1,480.686,80.534048,68.3321069889647,1.32630670718128
1,482.433,80.5286592,68.3324359853741,1.32630949617374
1,484.18,80.5410816,68.3316775771655,1.32630306687342
1,485.927,80.5385152,68.3318342593623,1.32630439514431
1,487.674,80.5390528,68.3318014381196,1.32630411690356
1,491.06,80.5326976,68.3321894332612,1.32630740608828
1,492.807,80.5314432,68.3322660166917,1.32630805530832
1,494.57,80.5304704,68.3323254079919,1.32630855878401
1,496.317,80.5312896,68.3322753942615,1.32630813480454
1,497.955,80.5293568,68.3323933954745,1.32630913513003
1,499.702,80.5557696,68.3307808628555,1.3262954647983
1,501.449,80.5236224,68.3327434931746,1.3263121029613
1,503.197,80.5527808,68.3309633304168,1.32629701173029
1,504.944,80.5470656,68.3313122474715,1.32629996975755
1,508.329,80.5451648,68.3314282931296,1.32630095355115
1,510.076,80.542528,68.3315892726689,1.32630231826899
1,513.571,80.5549952,68.3308281402638,1.32629586561022
1,515.318,80.5438912,68.3315060477553,1.32630161272398
1,517.081,80.5568512,68.3307148308362,1.32629490498561
1,518.719,80.5562688,68.3307503865298,1.32629520642336
1,520.466,80.5656576,68.3301772000978,1.32629034694087
1,522.213,80.5575808,68.3306702885689,1.32629452735983
1,523.96,80.5580288,68.3306429380705,1.32629429548409
1,525.708,80.5681152,68.3300271644853,1.32628907491465
1,527.346,80.569856,68.3299208894901,1.32628817389245
1,530.84,80.5557248,68.3307835979112,1.32629548798579
1,532.587,80.5559296,68.3307710948007,1.32629538198585
1,534.334,80.554528,68.3308566630161,1.32629610742209
1,536.082,80.5658624,68.3301646971155,1.32629024093892
1,537.72,80.5525376,68.3309781779091,1.32629713760445
1,539.467,80.5482496,68.3312399632541,1.32629935695501
1,541.214,80.560128,68.3305147816182,1.32629320897796
1,542.961,80.529184,68.3324039452633,1.32630922456292
1,544.708,80.5576704,68.3306648184682,1.3262944809847
1,546.456,80.5585664,68.3306101174892,1.32629401723294
1,549.856,80.5737088,68.3296856785993,1.32628617970761
1,551.604,80.5414976,68.331652179841,1.32630285156705
1,553.351,80.5451072,68.3314318096683,1.32630098336302
1,555.114,80.5408,68.3316947692067,1.32630321261917
1,556.752,80.5603072,68.3305038414461,1.32629311622723
1,558.499,80.5647872,68.3302303378019,1.32629079744872
1,560.246,80.535936,68.3319917234348,1.3263057300334
1,561.993,80.547968,68.331257155168,1.32629950270277
1,563.741,80.5570432,68.3307031091836,1.32629480561046
1,565.488,80.542592,68.3315853653934,1.32630228514485
1,567.126,80.5538944,68.3308953445787,1.32629643535838
1,568.873,80.542272,68.3316049017737,1.3263024507655
1,570.62,80.542432,68.3315951335828,1.32630236795519
1,572.367,80.5515264,68.3310399122592,1.32629766097533
1,574.115,80.5537024,68.3309070662694,1.32629653473293
1,575.862,80.5338816,68.3321171479713,1.32630679330262
1,577.5,80.5470336,68.3313142011002,1.32629998631976
1,579.247,80.5289792,68.3324164487191,1.32630933055742
1,580.994,80.5613248,68.3304417169359,1.326292589535
1,582.741,80.5530624,68.3309461385883,1.32629686598118
1,584.489,80.5424832,68.331592007762,1.32630234145588
1,586.236,80.5617856,68.3304135851036,1.32629235103253
1,587.983,80.5390784,68.3317998752038,1.326304103654
1,589.621,80.5507264,68.3310887527716,1.32629807503385
1,591.368,80.5454016,68.3314138362507,1.3263008309912
1,593.116,80.5398784,68.3317510341038,1.32630368960472
1,594.863,80.5603072,68.3305038414461,1.32629311622723
1,596.61,80.5484224,68.331229413673,1.32629926751885
1,598.357,80.5658048,68.330168213579,1.32629027075197
1,599.995,80.5726464,68.3297505373229,1.32628672960058
1,601.742,80.5659008,68.3301623528067,1.32629022106354
1,603.49,80.4505856,68.3372027313934,1.3263499002074
1,605.237,80.0720576,68.3603190241264,1.32654570726384
1,606.984,75.7459584,68.6251507457861,1.32877343595045
1,608.731,71.3483648,68.8955684368533,1.33101894334688
1,610.369,68.6098304,69.0645829503468,1.33240760106577
1,612.116,66.8690944,69.172261982592,1.3332864252554
1,613.864,66.1868736,69.2145151314053,1.33363002948305
1,615.626,65.1249088,69.2803460023418,1.33416397467992
1,617.374,64.4701888,69.3209673224749,1.33449260354805
1,619.012,64.092064,69.3444399345894,1.3346822049621
1,620.759,63.368192,69.3894004203328,1.33504477698294
1,622.506,62.941984,69.4158881189662,1.33525801222135
1,624.253,62.7155136,69.4299673139716,1.33537124380591
1,626.001,62.4231936,69.4481450223996,1.33551732388297
1,627.748,62.2844544,69.4567743046759,1.33558662587285
1,629.386,62.2211776,69.4607103895932,1.33561822709352
1,631.133,62.1258624,69.466639875155,1.33566582118822
1,632.88,62.0788416,69.4695652140638,1.33568929693863
1,634.627,62.0738624,69.4698749967825,1.33569178274098
1,636.375,62.0513664,69.4712746129961,1.33570301327648
1,638.122,62.0520704,69.4712308122896,1.33570266183064
1,639.76,62.0294848,69.4726360341699,1.33571393660709
1,641.507,62.057696,69.4708808059483,1.33569985344117
1,643.254,62.049664,69.4713805311973,1.3357038631344
1,645.001,62.0614976,69.4706442840214,1.33569795560388
1,646.749,62.0544704,69.4710814919341,1.3357014637161
1,648.652,62.0806272,69.4694541226984,1.33568840549452
1,650.399,62.0796288,69.4695162382758,1.33568890393678
1,652.146,62.0861888,69.4691081082283,1.33568562889743
1,653.894,62.0942656,69.4686056142767,1.33568159654641
1,655.532,62.0981184,69.4683659157581,1.33567967300909
1,657.279,62.099648,69.4682707533167,1.33567890934151
1,659.026,62.1051584,69.4679279308491,1.33567615820184
1,660.773,62.1178432,69.4671387695635,1.33566982503408
1,662.52,62.1139904,69.4673784632911,1.33567174864683
1,664.268,62.1257984,69.4666438567383,1.33566585314255
1,665.906,62.1233216,69.4667979442136,1.33566708977199
1,667.653,62.1426304,69.4655967092057,1.33565744901376
1,669.4,62.1290304,69.4664427871003,1.33566423944382
1,671.147,62.1601152,69.4645089687815,1.33564871864762
1,672.894,62.1449856,69.4654501896066,1.3356562730524
1,674.642,62.152928,69.4649560866888,1.33565230733778
1,676.295,62.1605056,69.4644846819715,1.33564852371285
1,678.042,62.1647424,69.4642211109794,1.3356464081815
1,679.79,62.1712832,69.463814210552,1.33564314217517
1,681.537,62.1736512,69.4636668989292,1.33564195975536
1,683.284,62.170848,69.4638412840779,1.33564335948415
1,684.922,62.17712,69.463451107947,1.33564022766008
1,686.669,62.1872448,69.4628212574258,1.33563517191885
1,688.417,62.1920576,69.4625218617199,1.33563276864841
1,690.164,62.2115328,69.4613103591657,1.33562304347755
1,691.911,62.1908672,69.4625959142452,1.33563336307648
1,693.658,62.210944,69.4613469865625,1.33562333750729
1,695.296,62.2070016,69.4615922314342,1.33562530621932
1,697.043,62.218656,69.4608672490214,1.33561948632958
1,698.791,62.2136128,69.4611809690804,1.33562200478276
1,700.538,62.2316864,69.460056680252,1.33561297914332
1,702.285,62.2363584,69.4597660565321,1.33561064597558
1,704.032,62.2413056,69.4594583153808,1.33560817535105
1,705.67,62.2524032,69.458767993495,1.33560263313729
1,707.417,62.2560512,69.4585410727714,1.33560081127562
1,709.165,62.264736,69.4580008455829,1.3355964739132
1,710.928,62.2701568,69.4576636538674,1.33559376661957
1,714.422,62.2737152,69.457442310608,1.33559198944284
1,716.06,62.26208,69.4581660582567,1.33559780038055
1,717.807,62.2926336,69.4562655422226,1.33558254078865
1,719.554,62.2703104,69.4576540994657,1.33559368990717
1,721.302,62.28928,69.4564741422802,1.33558421574513
1,723.049,62.296672,69.4560143472927,1.33558052379379
1,724.687,62.2965696,69.4560207167236,1.33558057493808
1,726.434,62.2967488,69.45600957022,1.33558048543557
1,728.181,62.3111744,69.4551122833262,1.33557328037932
1,729.928,62.297664,69.4559526434657,1.33558002833299
1,731.676,62.3220032,69.4544387296466,1.33556787165657
1,733.314,62.3079168,69.4553149081905,1.33557490744867
1,735.061,62.3297728,69.4539554634173,1.33556399085825
1,736.824,62.3299776,69.4539427249849,1.33556388856292
1,738.571,62.336544,69.4535343004001,1.33556060869686
1,740.318,62.3488704,69.4527676159763,1.33555445163973
1,741.956,62.3427264,69.4531497627784,1.33555752059671
1,743.703,62.363936,69.4518305702445,1.33554692614291
1,745.451,62.3693312,69.4514950046707,1.3355442311035
1,747.198,62.3629888,69.4518894834884,1.33554739929038
1,748.945,62.3759872,69.4510810235732,1.33554090622266
1,750.692,62.3933952,69.4499983169843,1.3355322101726
1,752.33,62.4100992,69.448959414285,1.33552386551827
1,754.077,62.4131584,69.4487691497194,1.33552233723356
1,755.825,62.4040768,69.4493339744948,1.33552687410181
1,757.572,62.4286144,69.4478078848366,1.33551461573683
1,759.319,62.431136,69.4476510587857,1.33551335597532
1,761.066,62.4442176,69.4468374803264,1.33550682046154
1,762.704,62.4470592,69.4466607553163,1.33550540078737
1,764.451,62.4544704,69.4461998397798,1.33550169808593
